period,group,sex,metric,value_pct
Apr-Jun 2026,Non-disabled,People,Economically inactive,14.0752068009432
Apr-Jun 2013,Disabled,Men,In Employment,45.8158158258766
Apr-Jun 2013,Disabled,Men,Unemployed,14.6240768140643
Apr-Jun 2013,Disabled,Men,Economically active,53.6636256642247
Apr-Jun 2013,Disabled,Men,Economically inactive,46.3363743357753
Apr-Jun 2013,Non-disabled,Men,In Employment,81.4026339388049
Apr-Jun 2013,Non-disabled,Men,Unemployed,7.72804198062649
Apr-Jun 2013,Non-disabled,Men,Economically active,88.220338753095
Apr-Jun 2013,Non-disabled,Men,Economically inactive,11.779661246905
Jul-Sep 2013,Disabled,Men,In Employment,45.277154528539
Jul-Sep 2013,Disabled,Men,Unemployed,15.9778010681978
Jul-Sep 2013,Disabled,Men,Economically active,53.8871335244259
Jul-Sep 2013,Disabled,Men,Economically inactive,46.1128664755741
Jul-Sep 2013,Non-disabled,Men,In Employment,82.8042252754251
Jul-Sep 2013,Non-disabled,Men,Unemployed,7.49782136314124
Jul-Sep 2013,Non-disabled,Men,Economically active,89.5159730242619
Jul-Sep 2013,Non-disabled,Men,Economically inactive,10.4840269757381
Oct-Dec 2013,Disabled,Men,In Employment,45.8294032309622
Oct-Dec 2013,Disabled,Men,Unemployed,14.9410802581443
Oct-Dec 2013,Disabled,Men,Economically active,53.8795970722991
Oct-Dec 2013,Disabled,Men,Economically inactive,46.1204029277009
Oct-Dec 2013,Non-disabled,Men,In Employment,82.9472595906847
Oct-Dec 2013,Non-disabled,Men,Unemployed,6.78038505934669
Oct-Dec 2013,Non-disabled,Men,Economically active,88.9804786723177
Oct-Dec 2013,Non-disabled,Men,Economically inactive,11.0195213276823
Jan-Mar 2014,Disabled,Men,In Employment,45.6229823482598
Jan-Mar 2014,Disabled,Men,Unemployed,15.5623740132642
Jan-Mar 2014,Disabled,Men,Economically active,54.0315787128201
Jan-Mar 2014,Disabled,Men,Economically inactive,45.9684212871799
Jan-Mar 2014,Non-disabled,Men,In Employment,82.9015484918836
Jan-Mar 2014,Non-disabled,Men,Unemployed,6.29383265910065
Jan-Mar 2014,Non-disabled,Men,Economically active,88.4696822465175
Jan-Mar 2014,Non-disabled,Men,Economically inactive,11.5303177534825
Apr-Jun 2014,Disabled,Men,In Employment,46.6621406811036
Apr-Jun 2014,Disabled,Men,Unemployed,14.4651552706682
Apr-Jun 2014,Disabled,Men,Economically active,54.5533704173571
Apr-Jun 2014,Disabled,Men,Economically inactive,45.4466295826429
Apr-Jun 2014,Non-disabled,Men,In Employment,83.323271544845
Apr-Jun 2014,Non-disabled,Men,Unemployed,5.72322426049841
Apr-Jun 2014,Non-disabled,Men,Economically active,88.3815456046965
Apr-Jun 2014,Non-disabled,Men,Economically inactive,11.6184543953036
Jul-Sep 2014,Disabled,Men,In Employment,47.6344707620048
Jul-Sep 2014,Disabled,Men,Unemployed,13.2851946748849
Jul-Sep 2014,Disabled,Men,Economically active,54.9323389280659
Jul-Sep 2014,Disabled,Men,Economically inactive,45.0676610719341
Jul-Sep 2014,Non-disabled,Men,In Employment,84.0770278624671
Jul-Sep 2014,Non-disabled,Men,Unemployed,5.82308579390902
Jul-Sep 2014,Non-disabled,Men,Economically active,89.275624043572
Jul-Sep 2014,Non-disabled,Men,Economically inactive,10.724375956428
Oct-Dec 2014,Disabled,Men,In Employment,47.2153374890774
Oct-Dec 2014,Disabled,Men,Unemployed,13.0407470247995
Oct-Dec 2014,Disabled,Men,Economically active,54.2959327198251
Oct-Dec 2014,Disabled,Men,Economically inactive,45.7040672801749
Oct-Dec 2014,Non-disabled,Men,In Employment,83.9279229274262
Oct-Dec 2014,Non-disabled,Men,Unemployed,5.14868056662142
Oct-Dec 2014,Non-disabled,Men,Economically active,88.4836641480515
Oct-Dec 2014,Non-disabled,Men,Economically inactive,11.5163358519485
Jan-Mar 2015,Disabled,Men,In Employment,48.3903290753395
Jan-Mar 2015,Disabled,Men,Unemployed,12.7147925835454
Jan-Mar 2015,Disabled,Men,Economically active,55.4393241508379
Jan-Mar 2015,Disabled,Men,Economically inactive,44.5606758491621
Jan-Mar 2015,Non-disabled,Men,In Employment,83.6500033222781
Jan-Mar 2015,Non-disabled,Men,Unemployed,5.08339873449829
Jan-Mar 2015,Non-disabled,Men,Economically active,88.1300027676838
Jan-Mar 2015,Non-disabled,Men,Economically inactive,11.8699972323162
Apr-Jun 2015,Disabled,Men,In Employment,48.2687492374633
Apr-Jun 2015,Disabled,Men,Unemployed,12.4991620164548
Apr-Jun 2015,Disabled,Men,Economically active,55.1637565420121
Apr-Jun 2015,Disabled,Men,Economically inactive,44.8362434579879
Apr-Jun 2015,Non-disabled,Men,In Employment,83.6738725770315
Apr-Jun 2015,Non-disabled,Men,Unemployed,5.08673882730419
Apr-Jun 2015,Non-disabled,Men,Economically active,88.1582526437332
Apr-Jun 2015,Non-disabled,Men,Economically inactive,11.8417473562668
Jul-Sep 2015,Disabled,Men,In Employment,47.0260214630814
Jul-Sep 2015,Disabled,Men,Unemployed,13.4271483544557
Jul-Sep 2015,Disabled,Men,Economically active,54.319593924918
Jul-Sep 2015,Disabled,Men,Economically inactive,45.680406075082
Jul-Sep 2015,Non-disabled,Men,In Employment,84.9459338434099
Jul-Sep 2015,Non-disabled,Men,Unemployed,4.93179402418633
Jul-Sep 2015,Non-disabled,Men,Economically active,89.3526210697833
Jul-Sep 2015,Non-disabled,Men,Economically inactive,10.6473789302167
Oct-Dec 2015,Disabled,Men,In Employment,49.5820415502623
Oct-Dec 2015,Disabled,Men,Unemployed,11.6638197244513
Oct-Dec 2015,Disabled,Men,Economically active,56.1288040705406
Oct-Dec 2015,Disabled,Men,Economically inactive,43.8711959294594
Oct-Dec 2015,Non-disabled,Men,In Employment,84.9764879167971
Oct-Dec 2015,Non-disabled,Men,Unemployed,4.45138670385481
Oct-Dec 2015,Non-disabled,Men,Economically active,88.935343994391
Oct-Dec 2015,Non-disabled,Men,Economically inactive,11.064656005609
Jan-Mar 2016,Disabled,Men,In Employment,48.6698489172021
Jan-Mar 2016,Disabled,Men,Unemployed,11.3607739100142
Jan-Mar 2016,Disabled,Men,Economically active,54.9077999257269
Jan-Mar 2016,Disabled,Men,Economically inactive,45.0922000742731
Jan-Mar 2016,Non-disabled,Men,In Employment,84.6660523575551
Jan-Mar 2016,Non-disabled,Men,Unemployed,4.66193687330809
Jan-Mar 2016,Non-disabled,Men,Economically active,88.8061384727786
Jan-Mar 2016,Non-disabled,Men,Economically inactive,11.1938615272214
Apr-Jun 2016,Disabled,Men,In Employment,49.2225178127405
Apr-Jun 2016,Disabled,Men,Unemployed,11.676024578513
Apr-Jun 2016,Disabled,Men,Economically active,55.729508978562
Apr-Jun 2016,Disabled,Men,Economically inactive,44.270491021438
Apr-Jun 2016,Non-disabled,Men,In Employment,84.6491288602674
Apr-Jun 2016,Non-disabled,Men,Unemployed,4.38462656180697
Apr-Jun 2016,Non-disabled,Men,Economically active,88.5308772181762
Apr-Jun 2016,Non-disabled,Men,Economically inactive,11.4691227818238
Jul-Sep 2016,Disabled,Men,In Employment,50.0082727416703
Jul-Sep 2016,Disabled,Men,Unemployed,11.4566288510258
Jul-Sep 2016,Disabled,Men,Economically active,56.4788443140835
Jul-Sep 2016,Disabled,Men,Economically inactive,43.5211556859165
Jul-Sep 2016,Non-disabled,Men,In Employment,85.0730242113159
Jul-Sep 2016,Non-disabled,Men,Unemployed,4.60070528227747
Jul-Sep 2016,Non-disabled,Men,Economically active,89.1757370565882
Jul-Sep 2016,Non-disabled,Men,Economically inactive,10.8242629434118
Oct-Dec 2016,Disabled,Men,In Employment,51.3981597901399
Oct-Dec 2016,Disabled,Men,Unemployed,10.7168122917721
Oct-Dec 2016,Disabled,Men,Economically active,57.5675679928746
Oct-Dec 2016,Disabled,Men,Economically inactive,42.4324320071254
Oct-Dec 2016,Non-disabled,Men,In Employment,84.8874268139964
Oct-Dec 2016,Non-disabled,Men,Unemployed,4.20770992662554
Oct-Dec 2016,Non-disabled,Men,Economically active,88.616136798666
Oct-Dec 2016,Non-disabled,Men,Economically inactive,11.383863201334
Jan-Mar 2017,Disabled,Men,In Employment,50.0698334336152
Jan-Mar 2017,Disabled,Men,Unemployed,11.1811027209776
Jan-Mar 2017,Disabled,Men,Economically active,56.3729509907357
Jan-Mar 2017,Disabled,Men,Economically inactive,43.6270490092643
Jan-Mar 2017,Non-disabled,Men,In Employment,84.6331566884514
Jan-Mar 2017,Non-disabled,Men,Unemployed,4.18454869953229
Jan-Mar 2017,Non-disabled,Men,Economically active,88.3293409776365
Jan-Mar 2017,Non-disabled,Men,Economically inactive,11.6706590223635
Apr-Jun 2017,Disabled,Men,In Employment,49.9006255802249
Apr-Jun 2017,Disabled,Men,Unemployed,11.3791485908967
Apr-Jun 2017,Disabled,Men,Economically active,56.3079961282104
Apr-Jun 2017,Disabled,Men,Economically inactive,43.6920038717896
Apr-Jun 2017,Non-disabled,Men,In Employment,85.0459787252168
Apr-Jun 2017,Non-disabled,Men,Unemployed,3.84343056143196
Apr-Jun 2017,Non-disabled,Men,Economically active,88.445312911824
Apr-Jun 2017,Non-disabled,Men,Economically inactive,11.5546870881761
Jul-Sep 2017,Disabled,Men,In Employment,50.7819230675343
Jul-Sep 2017,Disabled,Men,Unemployed,10.8199102157196
Jul-Sep 2017,Disabled,Men,Economically active,56.943117225349
Jul-Sep 2017,Disabled,Men,Economically inactive,43.056882774651
Jul-Sep 2017,Non-disabled,Men,In Employment,85.6357411947652
Jul-Sep 2017,Non-disabled,Men,Unemployed,3.77481991761879
Jul-Sep 2017,Non-disabled,Men,Economically active,88.9951477580504
Jul-Sep 2017,Non-disabled,Men,Economically inactive,11.0048522419496
Oct-Dec 2017,Disabled,Men,In Employment,51.4587822814605
Oct-Dec 2017,Disabled,Men,Unemployed,10.7326465423356
Oct-Dec 2017,Disabled,Men,Economically active,57.6456904884776
Oct-Dec 2017,Disabled,Men,Economically inactive,42.3543095115224
Oct-Dec 2017,Non-disabled,Men,In Employment,85.6588721607213
Oct-Dec 2017,Non-disabled,Men,Unemployed,3.46930074319514
Oct-Dec 2017,Non-disabled,Men,Economically active,88.7374408558248
Oct-Dec 2017,Non-disabled,Men,Economically inactive,11.2625591441752
Jan-Mar 2018,Disabled,Men,In Employment,50.905899101915
Jan-Mar 2018,Disabled,Men,Unemployed,11.7873043818363
Jan-Mar 2018,Disabled,Men,Economically active,57.7081323104166
Jan-Mar 2018,Disabled,Men,Economically inactive,42.2918676895834
Jan-Mar 2018,Non-disabled,Men,In Employment,85.4729782299037
Jan-Mar 2018,Non-disabled,Men,Unemployed,3.37788732806041
Jan-Mar 2018,Non-disabled,Men,Economically active,88.4610943253844
Jan-Mar 2018,Non-disabled,Men,Economically inactive,11.5389056746156
Apr-Jun 2018,Disabled,Men,In Employment,50.697361596037
Apr-Jun 2018,Disabled,Men,Unemployed,11.0437558103175
Apr-Jun 2018,Disabled,Men,Economically active,56.991346765871
Apr-Jun 2018,Disabled,Men,Economically inactive,43.008653234129
Apr-Jun 2018,Non-disabled,Men,In Employment,85.8071381566609
Apr-Jun 2018,Non-disabled,Men,Unemployed,3.210215610508
Apr-Jun 2018,Non-disabled,Men,Economically active,88.6530936068255
Apr-Jun 2018,Non-disabled,Men,Economically inactive,11.3469063931745
Jul-Sep 2018,Disabled,Men,In Employment,51.8238231346577
Jul-Sep 2018,Disabled,Men,Unemployed,11.3925384816071
Jul-Sep 2018,Disabled,Men,Economically active,58.4869741741786
Jul-Sep 2018,Disabled,Men,Economically inactive,41.5130258258214
Jul-Sep 2018,Non-disabled,Men,In Employment,86.0203710907611
Jul-Sep 2018,Non-disabled,Men,Unemployed,3.58016177630109
Jul-Sep 2018,Non-disabled,Men,Economically active,89.2143906020558
Jul-Sep 2018,Non-disabled,Men,Economically inactive,10.7856093979442
Oct-Dec 2018,Disabled,Men,In Employment,52.2766134265667
Oct-Dec 2018,Disabled,Men,Unemployed,10.141467459239
Oct-Dec 2018,Disabled,Men,Economically active,58.1765714934788
Oct-Dec 2018,Disabled,Men,Economically inactive,41.8234285065212
Oct-Dec 2018,Non-disabled,Men,In Employment,86.1279777743586
Oct-Dec 2018,Non-disabled,Men,Unemployed,3.37566709069916
Oct-Dec 2018,Non-disabled,Men,Economically active,89.1369442676567
Oct-Dec 2018,Non-disabled,Men,Economically inactive,10.8630557323433
Jan-Mar 2019,Disabled,Men,In Employment,52.4174587385344
Jan-Mar 2019,Disabled,Men,Unemployed,9.43904722796076
Jan-Mar 2019,Disabled,Men,Economically active,57.8808604967751
Jan-Mar 2019,Disabled,Men,Economically inactive,42.1191395032249
Jan-Mar 2019,Non-disabled,Men,In Employment,85.5972368985095
Jan-Mar 2019,Non-disabled,Men,Unemployed,3.35949517977698
Jan-Mar 2019,Non-disabled,Men,Economically active,88.5728370911794
Jan-Mar 2019,Non-disabled,Men,Economically inactive,11.4271629088206
Apr-Jun 2019,Disabled,Men,In Employment,53.1462762101021
Apr-Jun 2019,Disabled,Men,Unemployed,8.80468205966809
Apr-Jun 2019,Disabled,Men,Economically active,58.2774175368029
Apr-Jun 2019,Disabled,Men,Economically inactive,41.7225824631971
Apr-Jun 2019,Non-disabled,Men,In Employment,85.2251235715342
Apr-Jun 2019,Non-disabled,Men,Unemployed,3.58583180436451
Apr-Jun 2019,Non-disabled,Men,Economically active,88.3948128853869
Apr-Jun 2019,Non-disabled,Men,Economically inactive,11.6051871146131
Jul-Sep 2019,Disabled,Men,In Employment,54.3048238977786
Jul-Sep 2019,Disabled,Men,Unemployed,7.67190780450708
Jul-Sep 2019,Disabled,Men,Economically active,58.8172273535069
Jul-Sep 2019,Disabled,Men,Economically inactive,41.1827726464931
Jul-Sep 2019,Non-disabled,Men,In Employment,85.8797367193632
Jul-Sep 2019,Non-disabled,Men,Unemployed,3.92443213137756
Jul-Sep 2019,Non-disabled,Men,Economically active,89.3876961901476
Jul-Sep 2019,Non-disabled,Men,Economically inactive,10.6123038098525
Oct-Dec 2019,Disabled,Men,In Employment,55.0150466296543
Oct-Dec 2019,Disabled,Men,Unemployed,7.96256658358989
Oct-Dec 2019,Disabled,Men,Economically active,59.7746423248752
Oct-Dec 2019,Disabled,Men,Economically inactive,40.2253576751248
Oct-Dec 2019,Non-disabled,Men,In Employment,86.0208002732571
Oct-Dec 2019,Non-disabled,Men,Unemployed,3.34493211507701
Oct-Dec 2019,Non-disabled,Men,Economically active,88.9977133694355
Oct-Dec 2019,Non-disabled,Men,Economically inactive,11.0022866305645
Jan-Mar 2020,Disabled,Men,In Employment,53.3310685390484
Jan-Mar 2020,Disabled,Men,Unemployed,8.31576110376591
Jan-Mar 2020,Disabled,Men,Economically active,58.1681968254185
Jan-Mar 2020,Disabled,Men,Economically inactive,41.8318031745815
Jan-Mar 2020,Non-disabled,Men,In Employment,85.4719810742877
Jan-Mar 2020,Non-disabled,Men,Unemployed,3.80799109086655
Jan-Mar 2020,Non-disabled,Men,Economically active,88.8555941845727
Jan-Mar 2020,Non-disabled,Men,Economically inactive,11.1444058154273
Apr-Jun 2020,Disabled,Men,In Employment,51.7528838240545
Apr-Jun 2020,Disabled,Men,Unemployed,8.52114272404549
Apr-Jun 2020,Disabled,Men,Economically active,56.5736011195867
Apr-Jun 2020,Disabled,Men,Economically inactive,43.4263988804133
Apr-Jun 2020,Non-disabled,Men,In Employment,84.6647952808973
Apr-Jun 2020,Non-disabled,Men,Unemployed,3.72228064498733
Apr-Jun 2020,Non-disabled,Men,Economically active,87.938098085504
Apr-Jun 2020,Non-disabled,Men,Economically inactive,12.0619019144961
Jul-Sep 2020,Disabled,Men,In Employment,51.251914753484
Jul-Sep 2020,Disabled,Men,Unemployed,9.74247422740804
Jul-Sep 2020,Disabled,Men,Economically active,56.7840900963933
Jul-Sep 2020,Disabled,Men,Economically inactive,43.2159099036068
Jul-Sep 2020,Non-disabled,Men,In Employment,84.0231954986294
Jul-Sep 2020,Non-disabled,Men,Unemployed,5.04693546580696
Jul-Sep 2020,Non-disabled,Men,Economically active,88.4891876958561
Jul-Sep 2020,Non-disabled,Men,Economically inactive,11.510812304144
Oct-Dec 2020,Disabled,Men,In Employment,50.2307876582238
Oct-Dec 2020,Disabled,Men,Unemployed,10.7394860450946
Oct-Dec 2020,Disabled,Men,Economically active,56.2743652625623
Oct-Dec 2020,Disabled,Men,Economically inactive,43.7256347374377
Oct-Dec 2020,Non-disabled,Men,In Employment,83.8094277483884
Oct-Dec 2020,Non-disabled,Men,Unemployed,4.89970076554393
Oct-Dec 2020,Non-disabled,Men,Economically active,88.1274069829879
Oct-Dec 2020,Non-disabled,Men,Economically inactive,11.8725930170121
Jan-Mar 2021,Disabled,Men,In Employment,49.5640889351461
Jan-Mar 2021,Disabled,Men,Unemployed,11.0105415201889
Jan-Mar 2021,Disabled,Men,Economically active,55.6965844964554
Jan-Mar 2021,Disabled,Men,Economically inactive,44.3034155035446
Jan-Mar 2021,Non-disabled,Men,In Employment,83.5144622937904
Jan-Mar 2021,Non-disabled,Men,Unemployed,4.41121536180403
Jan-Mar 2021,Non-disabled,Men,Economically active,87.3684738328802
Jan-Mar 2021,Non-disabled,Men,Economically inactive,12.6315261671198
Apr-Jun 2021,Disabled,Men,In Employment,51.470649378658
Apr-Jun 2021,Disabled,Men,Unemployed,9.77101541141142
Apr-Jun 2021,Disabled,Men,Economically active,57.0444736947284
Apr-Jun 2021,Disabled,Men,Economically inactive,42.9555263052716
Apr-Jun 2021,Non-disabled,Men,In Employment,83.6167049682776
Apr-Jun 2021,Non-disabled,Men,Unemployed,4.13216205781167
Apr-Jun 2021,Non-disabled,Men,Economically active,87.220810193614
Apr-Jun 2021,Non-disabled,Men,Economically inactive,12.779189806386
Jul-Sep 2021,Disabled,Men,In Employment,53.1513929945745
Jul-Sep 2021,Disabled,Men,Unemployed,9.31593299502144
Jul-Sep 2021,Disabled,Men,Economically active,58.6116114439999
Jul-Sep 2021,Disabled,Men,Economically inactive,41.3883885560002
Jul-Sep 2021,Non-disabled,Men,In Employment,84.6960796514567
Jul-Sep 2021,Non-disabled,Men,Unemployed,4.01880368970752
Jul-Sep 2021,Non-disabled,Men,Economically active,88.2423671587164
Jul-Sep 2021,Non-disabled,Men,Economically inactive,11.7576328412836
Oct-Dec 2021,Disabled,Men,In Employment,52.6572638779378
Oct-Dec 2021,Disabled,Men,Unemployed,8.5957400707355
Oct-Dec 2021,Disabled,Men,Economically active,57.6092010576837
Oct-Dec 2021,Disabled,Men,Economically inactive,42.3907989423163
Oct-Dec 2021,Non-disabled,Men,In Employment,84.7440464146337
Oct-Dec 2021,Non-disabled,Men,Unemployed,3.70426063508604
Oct-Dec 2021,Non-disabled,Men,Economically active,88.0039417875956
Oct-Dec 2021,Non-disabled,Men,Economically inactive,11.9960582124044
Jan-Mar 2022,Disabled,Men,In Employment,52.8952556423739
Jan-Mar 2022,Disabled,Men,Unemployed,8.58320958008152
Jan-Mar 2022,Disabled,Men,Economically active,57.8616416080702
Jan-Mar 2022,Disabled,Men,Economically inactive,42.1383583919298
Jan-Mar 2022,Non-disabled,Men,In Employment,84.491929764884
Jan-Mar 2022,Non-disabled,Men,Unemployed,3.3367590653413
Jan-Mar 2022,Non-disabled,Men,Economically active,87.4085422213371
Jan-Mar 2022,Non-disabled,Men,Economically inactive,12.5914577786629
Apr-Jun 2022,Disabled,Men,In Employment,52.0128830517198
Apr-Jun 2022,Disabled,Men,Unemployed,8.36898223737368
Apr-Jun 2022,Disabled,Men,Economically active,56.7634020899573
Apr-Jun 2022,Disabled,Men,Economically inactive,43.2365979100427
Apr-Jun 2022,Non-disabled,Men,In Employment,84.6035561407687
Apr-Jun 2022,Non-disabled,Men,Unemployed,3.25209915720017
Apr-Jun 2022,Non-disabled,Men,Economically active,87.4474333848713
Apr-Jun 2022,Non-disabled,Men,Economically inactive,12.5525666151287
Jul-Sep 2022,Disabled,Men,In Employment,52.6835078619672
Jul-Sep 2022,Disabled,Men,Unemployed,8.30389972961921
Jul-Sep 2022,Disabled,Men,Economically active,57.4544693903245
Jul-Sep 2022,Disabled,Men,Economically inactive,42.5455306096755
Jul-Sep 2022,Non-disabled,Men,In Employment,85.0875918860339
Jul-Sep 2022,Non-disabled,Men,Unemployed,3.32050867531082
Jul-Sep 2022,Non-disabled,Men,Economically active,88.0099705947718
Jul-Sep 2022,Non-disabled,Men,Economically inactive,11.9900294052282
Oct-Dec 2022,Disabled,Men,In Employment,53.2918695568004
Oct-Dec 2022,Disabled,Men,Unemployed,7.93492685981838
Oct-Dec 2022,Disabled,Men,Economically active,57.8850021393632
Oct-Dec 2022,Disabled,Men,Economically inactive,42.1149978606368
Oct-Dec 2022,Non-disabled,Men,In Employment,85.2296547267661
Oct-Dec 2022,Non-disabled,Men,Unemployed,3.36699135798931
Oct-Dec 2022,Non-disabled,Men,Economically active,88.1993181465665
Oct-Dec 2022,Non-disabled,Men,Economically inactive,11.8006818534335
Jan-Mar 2023,Disabled,Men,In Employment,53.1080061323277
Jan-Mar 2023,Disabled,Men,Unemployed,8.23961552299834
Jan-Mar 2023,Disabled,Men,Economically active,57.8768347964348
Jan-Mar 2023,Disabled,Men,Economically inactive,42.1231652035652
Jan-Mar 2023,Non-disabled,Men,In Employment,85.385141672024
Jan-Mar 2023,Non-disabled,Men,Unemployed,3.6575550754511
Jan-Mar 2023,Non-disabled,Men,Economically active,88.6267124930178
Jan-Mar 2023,Non-disabled,Men,Economically inactive,11.3732875069822
Apr-Jun 2023,Disabled,Men,In Employment,53.9885190584254
Apr-Jun 2023,Disabled,Men,Unemployed,8.11333909286551
Apr-Jun 2023,Disabled,Men,Economically active,58.7555566013973
Apr-Jun 2023,Disabled,Men,Economically inactive,41.2444433986027
Apr-Jun 2023,Non-disabled,Men,In Employment,85.0744577477397
Apr-Jun 2023,Non-disabled,Men,Unemployed,3.89145085044502
Apr-Jun 2023,Non-disabled,Men,Economically active,88.5191364353601
Apr-Jun 2023,Non-disabled,Men,Economically inactive,11.4808635646399
Jul-Sep 2023,Disabled,Men,In Employment,54.9724325074356
Jul-Sep 2023,Disabled,Men,Unemployed,7.3392899682737
Jul-Sep 2023,Disabled,Men,Economically active,59.3265824194672
Jul-Sep 2023,Disabled,Men,Economically inactive,40.6734175805328
Jul-Sep 2023,Non-disabled,Men,In Employment,84.4458173746877
Jul-Sep 2023,Non-disabled,Men,Unemployed,4.36277338794399
Jul-Sep 2023,Non-disabled,Men,Economically active,88.2980617131807
Jul-Sep 2023,Non-disabled,Men,Economically inactive,11.7019382868193
Oct-Dec 2023,Disabled,Men,In Employment,54.3074391890872
Oct-Dec 2023,Disabled,Men,Unemployed,6.57292411326952
Oct-Dec 2023,Disabled,Men,Economically active,58.1281589663886
Oct-Dec 2023,Disabled,Men,Economically inactive,41.8718410336114
Oct-Dec 2023,Non-disabled,Men,In Employment,84.5983419100989
Oct-Dec 2023,Non-disabled,Men,Unemployed,3.82155204712297
Oct-Dec 2023,Non-disabled,Men,Economically active,87.9597703131456
Oct-Dec 2023,Non-disabled,Men,Economically inactive,12.0402296868544
Jan-Mar 2024,Disabled,Men,In Employment,51.1597191946215
Jan-Mar 2024,Disabled,Men,Unemployed,9.49795170855443
Jan-Mar 2024,Disabled,Men,Economically active,56.5287970387927
Jan-Mar 2024,Disabled,Men,Economically inactive,43.4712029612073
Jan-Mar 2024,Non-disabled,Men,In Employment,84.5787826881019
Jan-Mar 2024,Non-disabled,Men,Unemployed,3.74138285751719
Jan-Mar 2024,Non-disabled,Men,Economically active,87.8661933849596
Jan-Mar 2024,Non-disabled,Men,Economically inactive,12.1338066150404
Apr-Jun 2024,Disabled,Men,In Employment,51.3188861305753
Apr-Jun 2024,Disabled,Men,Unemployed,8.70458268280321
Apr-Jun 2024,Disabled,Men,Economically active,56.2118971999141
Apr-Jun 2024,Disabled,Men,Economically inactive,43.7881028000859
Apr-Jun 2024,Non-disabled,Men,In Employment,84.4694185480595
Apr-Jun 2024,Non-disabled,Men,Unemployed,3.72178626499066
Apr-Jun 2024,Non-disabled,Men,Economically active,87.7347172025318
Apr-Jun 2024,Non-disabled,Men,Economically inactive,12.2652827974682
Jul-Sep 2024,Disabled,Men,In Employment,53.7593409446178
Jul-Sep 2024,Disabled,Men,Unemployed,7.64497112999751
Jul-Sep 2024,Disabled,Men,Economically active,58.2094354821638
Jul-Sep 2024,Disabled,Men,Economically inactive,41.7905645178362
Jul-Sep 2024,Non-disabled,Men,In Employment,84.7642797738626
Jul-Sep 2024,Non-disabled,Men,Unemployed,4.15617102506299
Jul-Sep 2024,Non-disabled,Men,Economically active,88.4399973169147
Jul-Sep 2024,Non-disabled,Men,Economically inactive,11.5600026830853
Oct-Dec 2024,Disabled,Men,In Employment,53.4711804799806
Oct-Dec 2024,Disabled,Men,Unemployed,8.74346039979947
Oct-Dec 2024,Disabled,Men,Economically active,58.5943546777475
Oct-Dec 2024,Disabled,Men,Economically inactive,41.4056453222525
Oct-Dec 2024,Non-disabled,Men,In Employment,85.5057462124973
Oct-Dec 2024,Non-disabled,Men,Unemployed,3.72840997484905
Oct-Dec 2024,Non-disabled,Men,Economically active,88.8172161591587
Oct-Dec 2024,Non-disabled,Men,Economically inactive,11.1827838408413
Jan-Mar 2025,Disabled,Men,In Employment,53.3254788698202
Jan-Mar 2025,Disabled,Men,Unemployed,9.78904409247776
Jan-Mar 2025,Disabled,Men,Economically active,59.1119762930853
Jan-Mar 2025,Disabled,Men,Economically inactive,40.8880237069147
Jan-Mar 2025,Non-disabled,Men,In Employment,84.7436102042705
Jan-Mar 2025,Non-disabled,Men,Unemployed,3.83156187335995
Jan-Mar 2025,Non-disabled,Men,Economically active,88.1199818309155
Jan-Mar 2025,Non-disabled,Men,Economically inactive,11.8800181690845
Apr-Jun 2025,Disabled,Men,In Employment,51.6529172320843
Apr-Jun 2025,Disabled,Men,Unemployed,10.4320896115986
Apr-Jun 2025,Disabled,Men,Economically active,57.668998872584
Apr-Jun 2025,Disabled,Men,Economically inactive,42.331001127416
Apr-Jun 2025,Non-disabled,Men,In Employment,85.4356254516266
Apr-Jun 2025,Non-disabled,Men,Unemployed,3.896941566988
Apr-Jun 2025,Non-disabled,Men,Economically active,88.9000067684411
Apr-Jun 2025,Non-disabled,Men,Economically inactive,11.0999932315589
Jul-Sep 2025,Disabled,Men,In Employment,50.288868015338
Jul-Sep 2025,Disabled,Men,Unemployed,11.4498179654421
Jul-Sep 2025,Disabled,Men,Economically active,56.7913773409434
Jul-Sep 2025,Disabled,Men,Economically inactive,43.2086226590566
Jul-Sep 2025,Non-disabled,Men,In Employment,85.0667112574543
Jul-Sep 2025,Non-disabled,Men,Unemployed,4.75815853137141
Jul-Sep 2025,Non-disabled,Men,Economically active,89.3165335169146
Jul-Sep 2025,Non-disabled,Men,Economically inactive,10.6834664830854
Oct-Dec 2025,Disabled,Men,In Employment,51.5398084009398
Oct-Dec 2025,Disabled,Men,Unemployed,11.5603090565121
Oct-Dec 2025,Disabled,Men,Economically active,58.2767848362035
Oct-Dec 2025,Disabled,Men,Economically inactive,41.7232151637965
Oct-Dec 2025,Non-disabled,Men,In Employment,84.6249291244502
Oct-Dec 2025,Non-disabled,Men,Unemployed,4.69108924401172
Oct-Dec 2025,Non-disabled,Men,Economically active,88.7901545125288
Oct-Dec 2025,Non-disabled,Men,Economically inactive,11.2098454874712
Jan-Mar 2026,Disabled,Men,In Employment,52.8666048553706
Jan-Mar 2026,Disabled,Men,Unemployed,10.32290182857
Jan-Mar 2026,Disabled,Men,Economically active,58.9521805827268
Jan-Mar 2026,Disabled,Men,Economically inactive,41.0478194172732
Jan-Mar 2026,Non-disabled,Men,In Employment,84.4680770900646
Jan-Mar 2026,Non-disabled,Men,Unemployed,4.51882516166483
